# CT-SEG 0.21: G(tau) from ED
  0   0    0.00000     -0.4783954
  0   0    0.02000     -0.4658818
  0   0    0.04000     -0.4537522
  0   0    0.06000     -0.4419937
  0   0    0.08000     -0.4305938
  0   0    0.10000     -0.4195405
  0   0    0.12000     -0.4088225
  0   0    0.14000     -0.3984286
  0   0    0.16000     -0.3883483
  0   0    0.18000     -0.3785714
  0   0    0.20000     -0.3690881
  0   0    0.22000     -0.3598889
  0   0    0.24000     -0.3509648
  0   0    0.26000     -0.3423071
  0   0    0.28000     -0.3339072
  0   0    0.30000     -0.3257571
  0   0    0.32000      -0.317849
  0   0    0.34000     -0.3101752
  0   0    0.36000     -0.3027285
  0   0    0.38000     -0.2955019
  0   0    0.40000     -0.2884885
  0   0    0.42000     -0.2816819
  0   0    0.44000     -0.2750755
  0   0    0.46000     -0.2686634
  0   0    0.48000     -0.2624397
  0   0    0.50000     -0.2563985
  0   0    0.52000     -0.2505343
  0   0    0.54000     -0.2448419
  0   0    0.56000      -0.239316
  0   0    0.58000     -0.2339516
  0   0    0.60000     -0.2287439
  0   0    0.62000     -0.2236881
  0   0    0.64000     -0.2187798
  0   0    0.66000     -0.2140145
  0   0    0.68000      -0.209388
  0   0    0.70000     -0.2048962
  0   0    0.72000      -0.200535
  0   0    0.74000     -0.1963006
  0   0    0.76000     -0.1921892
  0   0    0.78000     -0.1881973
  0   0    0.80000     -0.1843212
  0   0    0.82000     -0.1805576
  0   0    0.84000     -0.1769032
  0   0    0.86000     -0.1733547
  0   0    0.88000      -0.169909
  0   0    0.90000     -0.1665632
  0   0    0.92000     -0.1633143
  0   0    0.94000     -0.1601595
  0   0    0.96000      -0.157096
  0   0    0.98000     -0.1541212
  0   0    1.00000     -0.1512324
  0   0    1.02000     -0.1484273
  0   0    1.04000     -0.1457032
  0   0    1.06000     -0.1430579
  0   0    1.08000     -0.1404891
  0   0    1.10000     -0.1379945
  0   0    1.12000     -0.1355721
  0   0    1.14000     -0.1332197
  0   0    1.16000     -0.1309352
  0   0    1.18000     -0.1287167
  0   0    1.20000     -0.1265624
  0   0    1.22000     -0.1244703
  0   0    1.24000     -0.1224386
  0   0    1.26000     -0.1204656
  0   0    1.28000     -0.1185496
